"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000126705",598.825305882244,-0.526123354611989,0.120032189382191,-4.38318552148351,1.16956432615121e-05,0.000245673394168655
"ENSG00000196159",2999.9851378813,0.503698821814808,0.114908455747421,4.3834791664243,1.16798823309878e-05,0.000245673394168655
"ENSG00000147027",12756.5450291773,1.16792389440609,0.266654112466249,4.37992080303624,1.18722449334638e-05,0.00024903760320957
"ENSG00000278817",15.2128268168988,4.08092537547109,0.932472884152155,4.37645474182516,1.20625223446311e-05,0.000252678977744728
"ENSG00000177469",19490.5474683114,0.654627352968634,0.149637061865576,4.37476748612391,1.21561980065753e-05,0.000254289528742518
"ENSG00000134987",1083.46397977032,-0.77869176565462,0.178137669144311,-4.37129198667013,1.23513486879978e-05,0.000258015415006519
"ENSG00000164761",7814.68191222569,-1.5869418542746,0.363391328209122,-4.36703281307075,1.25945812402569e-05,0.000262734067332907
"ENSG00000064309",400.460451223338,-1.49092807583903,0.342440383848061,-4.35383250972101,1.33777931494487e-05,0.000278305875341209
"ENSG00000143869",321.543285730357,1.81393821902522,0.416626129445434,4.35387531127665,1.3375180103844e-05,0.000278305875341209
"ENSG00000158813",84.2727344515981,1.52711261083539,0.352043842134567,4.33784781343131,1.43884725382696e-05,0.000298921010414395
"ENSG00000196781",1063.85100323443,0.91269606105821,0.210579196020806,4.33421761648304,1.46279420310156e-05,0.000303479701451688
"ENSG00000102780",472.590892293774,0.661472208301384,0.152704333185639,4.33171865199953,1.47949921437375e-05,0.000306525521226955
"ENSG00000140682",1858.07008535002,0.642427675164988,0.148356589481357,4.3302941744001,1.48910276116542e-05,0.000308093733850413
"ENSG00000198728",2089.19729082143,-0.508981215291472,0.117568177841617,-4.32924303698193,1.49622740454709e-05,0.000309145484882207
"ENSG00000109689",1160.0423434388,-1.01698728457737,0.235234310768894,-4.32329485121968,1.5371607490882e-05,0.000317170293527803
"ENSG00000198046",236.474788624346,-0.8655594605373,0.200276065179899,-4.32183176636613,1.54739158236048e-05,0.000318846877753054
"ENSG00000035115",469.642006100102,-0.534510818487573,0.123829823101918,-4.3164950502081,1.58526234203592e-05,0.000326019310350688
"ENSG00000173914",321.912919427587,-0.614509071511556,0.142368682775232,-4.31632195741901,1.5865053266983e-05,0.000326019310350688
"ENSG00000105186",552.753425603301,0.485774710109595,0.112587569437566,4.31463892982408,1.59863973130718e-05,0.000327748927055113
"ENSG00000129116",22899.4584204201,0.876332472046711,0.203110763422661,4.31455456756429,1.59925029444522e-05,0.000327748927055113
"ENSG00000131771",89.6699369856323,-3.04228702581878,0.705911922291037,-4.30972608586215,1.63456876867385e-05,0.000334534378399534
"ENSG00000161381",638.807783189439,-1.27537363841126,0.295961431269824,-4.30925621943123,1.63804507546173e-05,0.000334793423318056
"ENSG00000035403",17004.3073453495,0.878840958659301,0.204090682281986,4.30612974993651,1.66135632946742e-05,0.000339100291236983
"ENSG00000164402",2021.3289302764,-0.331176779908387,0.0769455310664451,-4.30404177238577,1.67710020619212e-05,0.000341853063563657
"ENSG00000189320",1338.32017123955,0.822771164425275,0.191181669950502,4.30360904702996,1.68038080390719e-05,0.000342061388107183
"ENSG00000125965",457.61167264081,-1.22441332650356,0.284541141318953,-4.30311525717495,1.68413181765889e-05,0.000342364783603273
"ENSG00000154654",1359.99538473703,-0.924777926962784,0.215016179777551,-4.30096901507381,1.70052839566666e-05,0.000345234618664498
"ENSG00000164692",207689.679611623,-0.469230454796301,0.109144980480926,-4.29914827716976,1.7145573899595e-05,0.000347616755969701
"ENSG00000048740",5672.82425267741,0.849811265665144,0.19792286725677,4.2936487200474,1.75760486815606e-05,0.000355867991019031
"ENSG00000188501",23.9533265005472,-2.89134372709099,0.673655889783236,-4.29201877537409,1.77055973221124e-05,0.000358012378429094
"ENSG00000166592",106.180971782242,-1.46414426021964,0.341460291434165,-4.28789026703544,1.8037815804807e-05,0.000364243627151737
"ENSG00000065526",1489.2348721478,0.729551351127534,0.170176035417001,4.28703929633708,1.81070271654076e-05,0.00036466878513311
"ENSG00000114850",2864.24089084225,0.379409730181865,0.088497872112958,4.28721867682411,1.80924167354895e-05,0.00036466878513311
"ENSG00000171819",258.261736209332,5.89379338689516,1.37560260074924,4.28451747887436,1.83136211563088e-05,0.000368339697758694
"ENSG00000185745",283.997852484848,-1.59984208434088,0.373478826689512,-4.2836219084272,1.83875275115861e-05,0.000369335681913756
"ENSG00000109861",4209.17580466704,1.05208847487367,0.246048754351736,4.27593497738124,1.90336775268876e-05,0.000381808008138693
"ENSG00000101384",1244.85651932936,-0.583670817301579,0.136790786321672,-4.26688692269843,1.98219565044524e-05,0.000396861549160101
"ENSG00000183049",325.74735723522,-0.72134617706747,0.169063280766003,-4.26672293237862,1.98365264254999e-05,0.000396861549160101
"ENSG00000084764",313.392834137857,-0.730246276188872,0.171241668738105,-4.26441929449837,2.00422768918106e-05,0.000400448922858141
"ENSG00000074935",273.111485781263,-0.662484970896639,0.155389875896379,-4.26337280389113,2.01364144895406e-05,0.000401799733127921
"ENSG00000106211",8538.62956816814,0.501825115719879,0.117875440912758,4.2572491083303,2.0695771005757e-05,0.000412417699844986
"ENSG00000111231",251.748404364098,0.702820436354364,0.165138352804715,4.25594917484425,2.0816399482639e-05,0.00041427643911244
"ENSG00000070808",25.5885475782533,-1.71712017390525,0.403761451193121,-4.25280860476188,2.11105997456186e-05,0.000419580095993956
"ENSG00000132330",160.205117398884,0.630367718036263,0.148263766018464,4.251664010462,2.12188032312762e-05,0.000421177948804296
"ENSG00000085415",393.381525407679,0.715640757235187,0.168437700194997,4.24869703401734,2.15017479760898e-05,0.000426235566882042
"ENSG00000061273",3199.21024764819,0.624213567774423,0.146968419528286,4.24726325409171,2.16397636523402e-05,0.00042841074577084
"ENSG00000170776",2917.057455751,0.556055202600469,0.130983211436604,4.24524026019625,2.18359320883319e-05,0.000431730014984055
"ENSG00000151929",1202.68635289829,0.421692884604814,0.0993485673609458,4.24457942179228,2.19003791279192e-05,0.00043243968955976
"ENSG00000141469",72.1302155257671,-2.93302913284857,0.691236092508882,-4.24316548952612,2.20388788856483e-05,0.00043460783948326
"ENSG00000170873",1670.51689714334,1.8807736107075,0.443314809969129,4.24252375154908,2.21020141239893e-05,0.000435286090907436
"ENSG00000135093",348.717137541514,-0.542556943096266,0.127933556731355,-4.24092753268458,2.22598002401148e-05,0.000437256387336625
"ENSG00000275482",1447.18905030794,1.39882032598495,0.329832179105395,4.24100622861898,2.22519960921403e-05,0.000437256387336625
"ENSG00000154945",1204.69476258018,0.349249377492024,0.082365245145505,4.24025178186559,2.23269206605379e-05,0.000438006753113791
"ENSG00000176371",120.021671201796,-0.809009223309946,0.190884838985312,-4.23820575594376,2.25313231882848e-05,0.000441444876696731
"ENSG00000149577",1335.50066951113,0.695830248823393,0.164304203038706,4.23501186186619,2.28539641707694e-05,0.000447187709775585
"ENSG00000123405",12.6737953619004,-2.47823501952368,0.586143813579172,-4.22803237381425,2.35743877699333e-05,0.000460689164871793
"ENSG00000170759",4490.45262291864,0.554070792423466,0.131067444389854,4.2273716024813,2.36437012927739e-05,0.00046144826814312
"ENSG00000125868",15937.9441078362,0.901021146071259,0.213163770531807,4.22689626770707,2.36936827847375e-05,0.000461828604600836
"ENSG00000142002",1575.86721779364,0.511784632800883,0.12132309011759,4.21836133834744,2.46084232354028e-05,0.000478426918998942
"ENSG00000165637",2196.41163782697,0.529181878316912,0.12544317778165,4.21849866748449,2.45934424471127e-05,0.000478426918998942
"ENSG00000126458",2035.8709955834,0.585173438262017,0.138735506632164,4.21790681035616,2.46580681537112e-05,0.000478777489984559
"ENSG00000148908",406.930993232911,-0.629084208420165,0.149223132711568,-4.21572846641758,2.48973188528419e-05,0.00048280396162137
"ENSG00000166963",7139.81802714842,-0.736426159748524,0.174850087048638,-4.2117574670905,2.53391523474495e-05,0.000490743557931104
"ENSG00000168781",326.426751737297,-1.22505536977151,0.291180016648992,-4.20720962884026,2.58543289471992e-05,0.000500081496686247
"ENSG00000160460",190.321023811135,-1.31577889162689,0.312916178137271,-4.20489250335175,2.61206273667196e-05,0.000504587884526745
"ENSG00000011478",148.179692769756,0.741745045172208,0.176463547779625,4.20338962071946,2.62947404093578e-05,0.000507304259235317
"ENSG00000166986",1704.42316560782,-0.39490963601504,0.0939630295483433,-4.20281932067614,2.63610996598388e-05,0.000507937473725519
"ENSG00000137962",4572.42412811343,1.21889763811529,0.290435749953192,4.1967892668576,2.70725618650072e-05,0.000520983417338672
"ENSG00000031823",1567.98226075845,-0.547513408001343,0.130482874782631,-4.19605568097296,2.71603501609835e-05,0.000521347912785925
"ENSG00000189007",174.719484074007,-1.12891379307568,0.269036921528494,-4.19612961173477,2.71514906091022e-05,0.000521347912785925
"ENSG00000080822",1023.22692152675,0.465360441823698,0.110967505711661,4.19366407165079,2.74484378661808e-05,0.000526210875295328
"ENSG00000146966",2685.88717969121,0.468425007223448,0.111723061880929,4.19273334741471,2.75613341830423e-05,0.000527707213909199
"ENSG00000136141",517.291353431475,-0.599662281807014,0.143050947906448,-4.19194902643483,2.7656814525398e-05,0.000528866737357515
"ENSG00000108797",1888.70438293358,-0.623094326084228,0.14868620493325,-4.19066668870831,2.78135993502557e-05,0.000531194151525374
"ENSG00000171603",6904.33112544511,0.35167257902715,0.0839299375660609,4.19007316370693,2.78864523310475e-05,0.000531914761402664
"ENSG00000064201",17.1426991592073,-2.07145294128303,0.494516644067777,-4.18884372474048,2.80379389292448e-05,0.000533916758627742
"ENSG00000124762",8083.33868783847,-0.982095709908571,0.234465945027287,-4.18864969833582,2.8061917455773e-05,0.000533916758627742
"ENSG00000122085",488.337995127163,-0.46656829422317,0.111448773662245,-4.18639235669963,2.83423250930458e-05,0.000538429085374805
"ENSG00000170802",302.10986615497,1.00491638801099,0.240056320057124,4.18616926132942,2.83701822468864e-05,0.000538429085374805
"ENSG00000110090",2284.63120555179,0.708479814330294,0.169362374912944,4.18321846687889,2.87410955188379e-05,0.000544104864540999
"ENSG00000138615",855.755382175577,1.38741110292222,0.331649286022249,4.1833682790716,2.87221536513983e-05,0.000544104864540999
"ENSG00000105552",501.765286707332,0.744862687009694,0.178199089694949,4.17994664442333,2.91577500346369e-05,0.000551303525935799
"ENSG00000187109",11827.4600748288,0.418907451413243,0.100253351558387,4.17848824903649,2.93453155523602e-05,0.000554158109776179
"ENSG00000064933",474.677180926486,0.577145287100046,0.138213599422647,4.17574890973772,2.97007288370254e-05,0.000560171280494085
"ENSG00000135069",711.367453900976,-1.25158710069299,0.299807339504597,-4.17463796170275,2.98460307409473e-05,0.000561955068233897
"ENSG00000254470",365.954510933768,0.731488791920948,0.175229607873857,4.17445887596533,2.98695166674339e-05,0.000561955068233897
"ENSG00000196924",73739.3249566411,0.683272430499594,0.163838866792357,4.17039280041864,3.04075067449083e-05,0.000571366860609971
"ENSG00000078124",327.409499396012,0.868652814764185,0.208325153133886,4.16969723385212,3.05004559582928e-05,0.000572403228610093
"ENSG00000157368",53.9735372844147,-2.11542114333184,0.507412118064144,-4.16903946126179,3.05886030818502e-05,0.000572638311093475
"ENSG00000186073",325.93824266317,-0.557141770669562,0.133634455003794,-4.1691476247929,3.05740916359869e-05,0.000572638311093475
"ENSG00000101417",291.295276340568,-0.589558194429044,0.141434504360037,-4.16841842870436,3.06720488709896e-05,0.000573491580433503
"ENSG00000153904",3093.39374538368,1.35285465241544,0.324963412579441,4.1630983675269,3.13958030318667e-05,0.000586300168825673
"ENSG00000128510",163.354469753081,-2.22859865027444,0.535561017235609,-4.16124134982366,3.16522352569942e-05,0.000590360964245293
"ENSG00000117122",706.031356008506,-0.71586647889057,0.172227024620131,-4.15652816664228,3.23120351438007e-05,0.000601925919130211
"ENSG00000111885",5780.07463927868,0.826382771066242,0.198870043374357,4.1553909128015,3.24731853163537e-05,0.00060418475628523
"ENSG00000135679",3281.03314493111,-0.671343205690379,0.161578900195382,-4.15489401696995,3.25438354535874e-05,0.00060475630422648
"ENSG00000049089",69.330610655078,-0.932143366686273,0.224446045633224,-4.15308438184528,3.28023710854646e-05,0.000608813615305591
"ENSG00000075142",1478.07969934526,0.415145739538798,0.100027568774665,4.15031320489261,3.32020634201326e-05,0.000615477662788137
"ENSG00000140564",2519.98803846909,0.512316482404193,0.123483535732264,4.14886469978471,3.34128209765495e-05,0.000618627351699074
"ENSG00000070882",1137.43626772457,-1.12236947840167,0.270545375408368,-4.1485443124191,3.34596086713835e-05,0.000618737207970822
"ENSG00000147459",1166.48221391024,0.7117817187563,0.171634351131102,4.14708194522557,3.36739565425776e-05,0.000621941551021143
"ENSG00000139436",2638.63526552401,0.544316309352375,0.131301635103044,4.14554098222158,3.39012356882234e-05,0.000624615832722803
"ENSG00000154319",89.7923845216443,0.986922171506001,0.238059648506131,4.14569280303959,3.38787788485961e-05,0.000624615832722803
"ENSG00000179388",56.3232846179851,-1.96822931324985,0.475078400893247,-4.14295684575255,3.42856479491536e-05,0.000630930909100767
"ENSG00000161267",42.4134126261392,1.56567717737206,0.37811591832338,4.14073330822594,3.46197283284199e-05,0.000636305564968348
"ENSG00000171469",630.454629229045,-0.605608591356688,0.146273204401953,-4.14025654139974,3.46917626364138e-05,0.000636856660761802
"ENSG00000144362",100.684408365839,1.46422964059046,0.353836276976041,4.13815579652848,3.5010861285483e-05,0.000641936433618208
"ENSG00000179862",58.1084413078857,1.47917897961776,0.357613596146346,4.13624928010968,3.53028680408755e-05,0.000646507782925102
"ENSG00000204262",16019.6486291957,0.374950609776782,0.0906705100686544,4.13530936897648,3.54476768826607e-05,0.000648375684043353
"ENSG00000154710",1280.38728267921,0.410652811017551,0.0994177861880128,4.13057689939856,3.61854024625111e-05,0.000661071073938156
"ENSG00000198925",2050.32199109614,0.372390707301382,0.0901994995966046,4.1285229847927,3.65100948392576e-05,0.000666199260651273
"ENSG00000100320",5407.33945229994,-0.413579579837719,0.100191952098623,-4.12787226094384,3.66135400139833e-05,0.000667282868245219
"ENSG00000131370",1431.48422952866,-0.857798341632767,0.207882354926654,-4.12636436572705,3.68543197893178e-05,0.000670863789914926
"ENSG00000116455",502.552674839896,0.5047577529417,0.122354218196178,4.12538088496787,3.70121705739608e-05,0.000672928359354906
"ENSG00000084710",26.0125454637684,-2.11764779116803,0.513598105729575,-4.12316121797192,3.73707943357792e-05,0.000678151537694821
"ENSG00000142875",1028.01819791706,-0.612531920007373,0.148562851551749,-4.12304902342299,3.73890085160235e-05,0.000678151537694821
"ENSG00000102996",168.083826031282,1.26887064362883,0.30784901766477,4.12173036397524,3.76037183745347e-05,0.000681230041605656
"ENSG00000154217",194.499919189598,0.959998209800507,0.23312886439101,4.11788652730007,3.8236287324332e-05,0.000691457067161783
"ENSG00000196305",3000.26898668304,-0.690899990083366,0.167785954955065,-4.1177462694562,3.82595590809887e-05,0.000691457067161783
"ENSG00000105486",169.526609785985,-1.11545614799771,0.270917576642409,-4.11732661210843,3.83292694736656e-05,0.000691891282692093
"ENSG00000125970",2091.87967105203,-0.431262792557248,0.104751850025558,-4.11699452040251,3.83845195426442e-05,0.000692063748182555
"ENSG00000100906",568.897778757053,0.856632614233044,0.208114775807586,4.11615470794371,3.85245765761021e-05,0.000692939088177039
"ENSG00000143322",1187.01226451479,0.664846763113425,0.161514283515135,4.11633416341858,3.84946077729134e-05,0.000692939088177039
"ENSG00000132589",2015.72786644991,0.526931243590341,0.128037197057375,4.11545438123124,3.8641742101938e-05,0.000694222045235886
"ENSG00000123352",639.100759189755,-0.56149163369775,0.136707125321268,-4.10725945979932,4.00381388774922e-05,0.000718456887795758
"ENSG00000119523",802.028795708802,0.389964515533688,0.0950881913230322,4.1010824804618,4.11221940629614e-05,0.000736412815298835
"ENSG00000188428",267.477201566379,-0.690453608662337,0.168362065513215,-4.10100462094973,4.11360344498392e-05,0.000736412815298835
"ENSG00000183496",190.04571921043,-1.67687136955545,0.40893777750226,-4.10055382947883,4.12162545248462e-05,0.000736977774237067
"ENSG00000166260",910.725434468954,0.906091410681128,0.221171052583026,4.09679024492135,4.18918159853964e-05,0.000748174001295788
"ENSG00000068383",1410.80861574652,1.29756277604013,0.316855022659454,4.09513084296192,4.21930031554031e-05,0.000752665527430601
"ENSG00000158467",546.366755633475,-0.815676191591275,0.199205035937895,-4.09465648170447,4.22794782284198e-05,0.000753320820905198
"ENSG00000100380",6325.85757052382,-0.303030691246201,0.0740181788442111,-4.09400360800556,4.23987707500924e-05,0.000754558616933195
"ENSG00000078699",508.578156051852,-0.59266095828319,0.14483440730813,-4.09199008231742,4.2768694734994e-05,0.00076024868751348
"ENSG00000133121",1034.18962663301,0.708181534221751,0.173117328563376,4.09076052697114,4.29960916129647e-05,0.000763394850502169
"ENSG00000170899",431.570178945163,-0.706121848626547,0.172711857142678,-4.08843874594676,4.34286185982321e-05,0.00077017146214312
"ENSG00000121753",515.009318318253,-0.684756851963053,0.167548160985657,-4.08692550210487,4.37127405964051e-05,0.000774303457698894
"ENSG00000145431",1030.09209014272,-0.829061598083273,0.202974383985694,-4.08456270098451,4.41599013934319e-05,0.000781310404910662
"ENSG00000161011",17777.229851117,-0.629043929514049,0.15405607907032,-4.08321393943122,4.44170965835395e-05,0.000784943906368385
"ENSG00000100302",35.9024357827501,-1.98953982644458,0.487328191711511,-4.08254613683903,4.45449650492331e-05,0.000785768462699379
"ENSG00000100647",850.433231758249,0.678017343666126,0.166096205442888,4.08207605862049,4.46351832532005e-05,0.000785768462699379
"ENSG00000109339",761.557092139261,-0.761778476215184,0.186624042678464,-4.08188819233574,4.46712873149003e-05,0.000785768462699379
"ENSG00000156675",1636.12089117043,1.45131766506566,0.355522344454393,4.0822122370197,4.46090298505731e-05,0.000785768462699379
"ENSG00000122299",1477.79900026461,0.502700462500586,0.123329986695716,4.07606029943768,4.5805145475409e-05,0.000804778339008201
"ENSG00000184564",43.0620230480362,-2.97365202226807,0.729700433857786,-4.07516822560587,4.59810950657969e-05,0.000806933586061986
"ENSG00000106948",547.479212078056,-0.910375360780805,0.223485026087087,-4.07354075000109,4.63037452729635e-05,0.000811655349721102
"ENSG00000104093",723.020963286166,-0.505522207836969,0.124156593423901,-4.07165011455325,4.6681263079616e-05,0.000817326854729231
"ENSG00000142327",1040.76401732274,0.545351301215596,0.13400214911591,4.06972055906263,4.70695605514294e-05,0.000823173781237181
"ENSG00000129128",3708.19453774392,0.834937038238663,0.205500817890547,4.06293778686254,4.84589482305417e-05,0.000846494545503522
"ENSG00000219481",952.807542286314,-0.674701398159538,0.166172392124566,-4.06024965719799,4.90202719333503e-05,0.000855313385288698
"ENSG00000104313",102.188579993028,-0.975368733173834,0.240275663836099,-4.05937379425645,4.92044933556708e-05,0.000857539760496701
"ENSG00000142227",2295.64729975589,-0.55080773667548,0.135724696992351,-4.05827199383266,4.94371686595525e-05,0.000860604504998761
"ENSG00000104047",1678.16093429181,-0.463222063955095,0.114197820103883,-4.0563126645825,4.98535132882034e-05,0.000866855865384432
"ENSG00000120942",291.569810256613,0.673558262466627,0.166301163649239,4.05023180647905,5.11669217159303e-05,0.000888673198839179
"ENSG00000067113",1761.91047826907,-0.901636068331435,0.222736795296917,-4.0479888701349,5.16596022902936e-05,0.000896202378793238
"ENSG00000099849",41.6031871944642,1.34381538473933,0.332013115427251,4.04747680828825,5.17727098178514e-05,0.000897136945299039
"ENSG00000260549",78.3518099819245,0.913984421827102,0.226269594504085,4.03936032072839,5.35971746620359e-05,0.000927690526007468
"ENSG00000135048",957.33779277493,0.856533696906713,0.21209267380425,4.03848790032816,5.37968677933368e-05,0.000930083975719276
"ENSG00000138185",883.697564675488,-0.451287266561004,0.11178875350173,-4.03696483254928,5.41471818846482e-05,0.000935073055465219
"ENSG00000145386",194.391353411548,1.01653002975034,0.25202032333728,4.03352402809957,5.49465593320198e-05,0.000947796857726014
"ENSG00000164330",893.415644706184,0.983499483239802,0.244131622515101,4.02856243327907,5.61189582764285e-05,0.00096691879760695
"ENSG00000067900",2681.71327474107,0.517427867243934,0.128464239003957,4.02779692820192,5.63019396521176e-05,0.000968969177308319
"ENSG00000187079",8379.32143333662,0.735507767037038,0.182646553543275,4.0269457746038,5.65060573929576e-05,0.000971378251096871
"ENSG00000109775",373.655383457226,-0.485481885603706,0.120566399300003,-4.02667649048463,5.65707810677521e-05,0.000971388298493317
"ENSG00000171604",690.973438416552,-0.593341052266045,0.147406532712072,-4.02520187775542,5.69264579999368e-05,0.000976388682229946
"ENSG00000135604",21.8444407968503,2.51205789159638,0.624263162665432,4.0240367233437,5.72089904547511e-05,0.000980124615879192
"ENSG00000102524",61.3208583705836,-1.09685661068439,0.27302317104528,-4.01744879925402,5.88316126276333e-05,0.0010067850545147
"ENSG00000164171",847.020591560988,-0.960172484530436,0.239159923707154,-4.01477166260575,5.95033724291051e-05,0.00101713157498736
"ENSG00000143811",716.421895117449,0.436937040074423,0.108849691654595,4.01413208831979,5.96649289458939e-05,0.00101874334710887
"ENSG00000123411",243.779202676457,-0.571781293813126,0.142485793135473,-4.01290038277349,5.99772287714692e-05,0.00102292244340529
"ENSG00000188878",174.480157095274,-0.56115091272807,0.139871703945784,-4.01189730944852,6.02327016363852e-05,0.00102612403406418
"ENSG00000182551",1548.11201897203,0.631804679929881,0.157661114192432,4.00735896841841,6.14015038699591e-05,0.0010448604225961
"ENSG00000184898",756.855217463227,-0.676806525522671,0.168972746665034,-4.00541826348098,6.19078386003953e-05,0.00105229429360605
"ENSG00000156050",196.734583063372,-0.743836754117921,0.185839657245622,-4.00257278313208,6.2657383404382e-05,0.0010638408875105
"ENSG00000205765",1156.64047276682,0.389813778757061,0.0974108337612648,4.00174974081856,6.28757826041679e-05,0.00106635355827561
"ENSG00000109654",1322.98666494407,-0.890617654180454,0.222599117572243,-4.00099364226549,6.30770528085796e-05,0.00106857043040933
"ENSG00000240303",1083.99592058352,-0.609919862067028,0.152479038795352,-4.00002431078821,6.33359769460635e-05,0.0010717579562549
"ENSG00000271254",841.251022733698,-0.834992388806978,0.2087805434137,-3.99937836713279,6.3509077223667e-05,0.00107348769481299
"ENSG00000185122",1187.34656938723,0.449256719435825,0.11245926202283,3.99483965442192,6.47380516076111e-05,0.00109304101627343
"ENSG00000176148",490.633692441163,0.439504658460845,0.110118317018868,3.99120391919485,6.57387238495316e-05,0.0011087004150347
"ENSG00000153936",2068.23080136549,0.949285372751877,0.238093597611192,3.98702603629882,6.69066857371771e-05,0.00112714322078926
"ENSG00000145390",8772.6510358532,2.38067502360023,0.597790203433032,3.98245908000553,6.82058707995068e-05,0.00114775323695392
"ENSG00000123685",43.7815042516856,2.01829227917897,0.506979147947618,3.98101635412332,6.86212272912623e-05,0.00115346114020662
"ENSG00000121691",2105.15535143999,0.77109849490533,0.193790094628487,3.97903977694832,6.91941647531623e-05,0.00116180224521801
"ENSG00000168792",440.601670105704,0.674108746550631,0.169490654053493,3.97726205208858,6.97133253063064e-05,0.00116922293661574
"ENSG00000106772",5611.35118512175,0.72113120166193,0.181388696754276,3.97561267358811,7.01982979014972e-05,0.00117605444880329
"ENSG00000132740",321.815140480919,1.10595080035978,0.278304735506595,3.97388423285945,7.07099414065903e-05,0.00118000992434633
"ENSG00000185112",579.750625298669,1.23795798819083,0.31153294451089,3.97376267904645,7.07460555501133e-05,0.00118000992434633
"ENSG00000197217",1659.06085982508,0.449997885832166,0.113221497868091,3.97449154361514,7.05297679415313e-05,0.00118000992434633
"ENSG00000240771",1308.42168304723,0.5334654286027,0.134229533652973,3.97427759811698,7.05931904547871e-05,0.00118000992434633
"ENSG00000150938",11674.9790619195,1.04745327211763,0.26365247442744,3.97285583756543,7.10160331153785e-05,0.00118320992467812
"ENSG00000011485",1024.18238104288,0.541651049409178,0.136374166196535,3.97180099806131,7.13312976212338e-05,0.00118715659612482
"ENSG00000246705",700.491044670406,0.777323295892658,0.195855396226635,3.9688633086891,7.22162901071737e-05,0.00120056609623836
"ENSG00000131148",395.701224753843,0.514365900040522,0.129629711492413,3.96796300877847,7.24895821198608e-05,0.00120378807149703
"ENSG00000163554",15.8616542910259,-3.2737069045685,0.825576313917468,-3.96535953052521,7.32854004196889e-05,0.00121434068857351
"ENSG00000197879",8271.73629159623,0.523724881158415,0.13206735958567,3.96558909636325,7.321489704633e-05,0.00121434068857351
"ENSG00000120802",527.465716459401,-0.572328320418489,0.14449395534888,-3.96091531328495,7.46630111877746e-05,0.0012358156332665
"ENSG00000135446",1921.53408569472,-0.722359550153092,0.182487273817302,-3.95841055128198,7.54501869025354e-05,0.00124748152908177
"ENSG00000124422",5111.00474843258,-0.414291896278451,0.104712707447586,-3.95646246169141,7.60678349961379e-05,0.00125632209489259
"ENSG00000168884",664.528543304806,0.573758033747748,0.145046423429392,3.95568549835393,7.63155048913186e-05,0.00125903956599022
"ENSG00000142279",681.414026375336,0.801440253089322,0.202648105652567,3.95483713261728,7.65868062328905e-05,0.00126214056626456
"ENSG00000167992",255.217068557592,-1.36412645544509,0.34558605510521,-3.94728443261345,7.90426321201331e-05,0.00130119637332545
"ENSG00000095585",25.0798181696011,-2.70620732267023,0.686335473912361,-3.94298040176164,8.04752339667351e-05,0.00132334138808491
"ENSG00000155893",444.510801745124,-0.767767907394175,0.194736759684753,-3.94259362555413,8.06051678265159e-05,0.00132404041944966
"ENSG00000073111",166.135682366906,-0.686524577320846,0.174206935860709,-3.94085673988189,8.11911070034661e-05,0.00133141726454635
"ENSG00000166347",1008.67919900532,0.581757579059927,0.147626419810715,3.94074163558156,8.12300793952348e-05,0.00133141726454635
"ENSG00000070388",10.7747815623296,2.50366771983321,0.635622159189947,3.93892453816266,8.18476659511892e-05,0.00134008962251974
"ENSG00000138802",1247.33880424721,0.491433411199268,0.124879929698038,3.9352473402857,8.3111058074986e-05,0.00135930558806227
"ENSG00000107796",5782.98458788473,1.10058100383154,0.279735272798614,3.9343662056657,8.34165192373483e-05,0.0013615736654597
"ENSG00000126785",708.605700728383,-1.31639824097232,0.334592845534112,-3.93432871785093,8.34295385636583e-05,0.0013615736654597
"ENSG00000106086",475.13757763951,0.710133275766262,0.18051056888118,3.9340260250008,8.35347326181152e-05,0.00136182295532977
"ENSG00000196155",246.133839797744,-1.18104498053277,0.300903681180442,-3.92499345936729,8.67320945098354e-05,0.00141242749607684
"ENSG00000178662",38.9595681210216,-1.27127297591763,0.324215471537236,-3.92107437035628,8.81550482624508e-05,0.00143405822334567
"ENSG00000104695",1955.63168257877,0.582040662749951,0.148631591112723,3.91599563990759,9.00318748765307e-05,0.00146301796674362
"ENSG00000106003",16.761580201299,-2.56173452966044,0.654304573198942,-3.915201932849,9.0328574964537e-05,0.0014662660962893
"ENSG00000206527",614.539799532231,0.633261762905943,0.161792689163073,3.91403200096185,9.07675982942209e-05,0.00147181507084152
"ENSG00000118507",103.319466670868,0.756486800272798,0.193368142746753,3.91215838103973,9.14748853894253e-05,0.00148011446498167
"ENSG00000148468",548.269521959615,-0.693202078743288,0.177188596052975,-3.91222739039052,9.14487424446521e-05,0.00148011446498167
"ENSG00000185262",367.513612637025,0.828616646359283,0.212021063430928,3.90818078614736,9.29937112833709e-05,0.00150308405270721
"ENSG00000122786",23002.7887723344,0.738522794458481,0.189032583971701,3.90685446361481,9.35054342287118e-05,0.00150974392472691
"ENSG00000175471",157.920966648959,1.81593251275846,0.465083419145647,3.90453075298686,9.44083870935635e-05,0.00152269970450694
"ENSG00000019991",1233.35997195144,-1.0216039179772,0.261961534063229,-3.89982415407072,9.6262577509123e-05,0.00155095397486773
"ENSG00000122970",577.733086521174,0.574990891707314,0.147452463779166,3.89950006239609,9.63915124743211e-05,0.0015513809313747
"ENSG00000110768",1359.1828098629,0.379681162093484,0.0973848780688528,3.8987691890423,9.66828781284646e-05,0.00155441845993163
